student_id,age,gender,study_hours_per_day,sleep_hours_per_day,social_media_hours_per_day,attendance_pct,part_time_job,extracurricular,tutoring,parental_education,internet_access,stress_level,previous_score,exam_score
STU2686,16,Female,2.9,7.0,5.3,86.2,Yes,Yes,No,High School,Yes,3.0,87.0,87.9
STU2491,15,Male,4.6,8.5,2.7,80.0,Yes,No,Yes,Masters,Yes,3.0,92.1,100.0
STU2527,16,Male,2.3,8.0,0.8,91.5,Yes,Yes,Yes,PhD,No,5.0,70.0,98.5
STU2911,17,Female,7.3,7.1,1.0,74.5,No,Yes,No,Bachelors,Yes,8.0,90.9,100.0
STU2759,16,Female,4.2,6.7,3.0,99.9,No,No,Yes,Bachelors,Yes,5.0,76.3,92.1
STU3293,17,Female,2.7,8.4,2.7,100.0,No,No,No,High School,Yes,5.0,63.5,79.6
STU2938,16,Female,2.1,6.8,0.9,83.4,No,No,No,High School,Yes,8.0,63.0,55.6
STU2958,17,Female,4.7,7.1,4.1,87.7,No,Yes,Yes,High School,Yes,5.0,68.5,75.0
STU3465,18,Male,2.3,8.2,1.0,86.9,No,Yes,No,Bachelors,Yes,6.0,59.1,72.3
STU2693,18,Male,5.3,8.5,1.2,85.9,No,No,No,Masters,Yes,9.0,51.8,87.7
STU2902,15,Female,5.0,5.8,0.2,94.6,Yes,No,No,Masters,Yes,4.0,58.1,87.6
STU2420,17,Male,1.4,7.7,4.6,95.5,No,Yes,No,High School,Yes,5.0,80.8,72.1
STU3194,16,Female,3.5,3.6,3.6,82.1,No,No,No,High School,Yes,6.0,74.1,78.6
STU2472,16,Female,4.1,4.6,3.6,86.6,No,Yes,No,,Yes,7.0,85.6,81.8
STU3349,18,Male,1.9,6.9,0.9,88.9,No,No,No,Masters,Yes,6.0,74.1,75.6
STU3456,15,Female,2.7,5.8,2.7,76.7,No,No,No,Masters,Yes,7.0,66.5,79.6
STU2590,15,Female,3.6,8.9,2.4,90.8,No,No,No,Bachelors,Yes,5.0,75.4,93.9
STU3267,17,Male,6.2,5.5,5.9,79.9,No,No,No,Bachelors,Yes,5.0,61.8,96.3
STU2457,18,Male,4.2,6.1,0.9,76.7,No,No,No,High School,Yes,6.0,65.3,76.5
STU2766,16,Female,4.9,8.1,1.6,77.8,No,No,Yes,Bachelors,Yes,4.0,50.5,81.7
STU2111,15,Female,1.0,9.4,3.3,83.5,No,No,No,Bachelors,Yes,6.0,45.3,64.0
STU2871,18,Male,6.4,5.7,1.8,100.0,No,No,No,Bachelors,Yes,3.0,55.7,98.7
STU2916,15,Male,4.0,7.0,4.1,78.7,No,Yes,No,PhD,Yes,2.0,77.1,83.5
STU3122,18,Male,0.0,6.6,2.9,96.6,No,No,No,High School,Yes,6.0,64.9,70.8
STU2935,16,Male,6.3,6.3,2.6,80.7,Yes,No,No,Bachelors,Yes,8.0,76.8,87.3
STU2956,18,Male,4.6,5.0,1.4,65.2,No,No,No,Bachelors,Yes,6.0,80.6,83.6
STU2973,18,Male,2.3,6.5,3.2,82.0,No,No,No,High School,Yes,10.0,61.8,69.2
STU2102,17,Male,5.5,6.8,4.8,93.4,No,Yes,No,High School,Yes,6.0,62.9,89.7
STU2454,15,Male,6.1,6.0,1.7,91.8,No,Yes,Yes,PhD,Yes,2.0,58.1,100.0
STU3237,18,Female,3.7,5.8,6.1,76.3,No,No,No,Masters,Yes,4.0,76.8,69.8
STU3043,17,Female,4.0,6.3,5.2,69.9,No,Yes,No,Masters,Yes,7.0,56.9,74.7
STU2663,17,Male,2.8,8.2,2.0,84.2,No,Yes,No,Bachelors,Yes,6.0,72.7,86.0
STU3482,18,Male,3.5,6.9,1.9,83.2,No,Yes,Yes,Bachelors,Yes,7.0,94.2,98.8
STU3031,15,Female,2.5,10.0,2.5,67.3,Yes,Yes,No,Masters,Yes,3.0,56.1,80.9
STU3305,15,Female,4.1,7.3,2.5,87.5,No,No,Yes,High School,Yes,6.0,68.1,89.6
STU3251,18,Female,3.5,9.0,3.0,94.2,No,Yes,Yes,Bachelors,Yes,6.0,73.3,86.9
STU2756,16,Male,4.2,4.1,4.9,72.3,No,No,Yes,Bachelors,Yes,7.0,71.3,64.8
STU3210,16,Female,1.6,5.6,4.9,73.0,No,No,No,High School,Yes,4.0,79.0,67.4
STU3000,16,Male,3.2,6.3,0.0,82.4,No,No,No,PhD,No,6.0,64.0,84.2
STU3440,17,Male,3.6,6.4,2.5,73.9,No,No,No,High School,Yes,4.0,88.1,75.7
STU2931,17,Male,1.7,7.3,4.6,100.0,No,No,No,Masters,Yes,3.0,57.1,70.3
STU2114,16,Female,4.2,5.9,3.2,87.3,Yes,No,No,High School,No,7.0,79.7,76.2
STU2068,17,Female,4.1,7.9,1.9,83.5,Yes,Yes,No,High School,Yes,7.0,68.5,84.2
STU2915,18,Female,5.2,8.5,2.1,82.5,No,No,Yes,High School,Yes,3.0,55.5,95.0
STU2546,17,Female,0.8,7.4,3.0,76.0,No,No,No,Bachelors,Yes,3.0,66.0,63.7
STU2717,16,Female,2.5,8.0,1.6,84.3,No,Yes,No,High School,No,5.0,62.5,87.7
STU3419,16,Male,1.4,7.3,2.6,75.7,Yes,No,Yes,Bachelors,Yes,3.0,77.2,76.2
STU2726,15,Male,2.9,7.0,5.0,79.1,No,No,No,High School,Yes,4.0,63.4,74.1
STU2899,18,Female,3.2,6.8,4.2,79.9,No,No,Yes,High School,Yes,4.0,51.1,65.1
STU2649,16,Male,4.5,6.0,1.3,90.0,No,Yes,No,Bachelors,No,7.0,78.8,94.4
STU2271,17,Female,4.6,8.0,5.6,84.1,Yes,Yes,No,PhD,Yes,6.0,84.5,86.8
STU2963,17,Female,1.8,6.3,1.5,88.0,Yes,No,No,High School,Yes,8.0,87.2,71.0
STU2786,18,Male,3.8,8.4,2.0,82.4,Yes,No,Yes,High School,Yes,3.0,57.9,84.6
STU2252,17,Male,2.9,8.1,4.0,77.7,No,No,No,High School,Yes,7.0,63.0,68.5
STU2989,17,Male,4.2,8.2,4.5,54.9,No,No,No,PhD,Yes,3.0,78.0,83.6
STU2784,16,Male,3.8,6.4,2.9,76.5,No,No,Yes,Bachelors,Yes,10.0,36.4,67.2
STU3204,17,Male,2.5,7.1,2.6,82.5,No,Yes,No,Masters,No,8.0,68.3,78.0
STU2134,18,Male,1.3,4.7,3.2,94.1,No,No,Yes,Masters,Yes,5.0,70.9,71.2
STU3364,18,Male,2.1,7.6,5.5,82.9,No,No,No,Bachelors,Yes,6.0,79.6,79.6
STU3139,17,Female,2.8,5.0,3.7,82.8,Yes,Yes,No,Bachelors,Yes,2.0,52.6,66.8
STU3042,17,Male,4.0,6.5,3.3,98.3,Yes,No,No,Bachelors,Yes,7.0,89.1,93.7
STU2424,16,Male,2.3,7.4,4.5,100.0,No,Yes,No,Masters,Yes,8.0,59.2,78.2
STU2658,15,Male,1.1,,4.7,93.7,No,No,Yes,High School,No,6.0,67.3,60.8
STU2127,15,Female,4.7,7.9,4.7,78.6,Yes,No,No,Bachelors,Yes,7.0,60.0,83.9
STU3422,15,Male,2.7,7.3,7.0,61.5,Yes,No,No,High School,Yes,8.0,81.1,72.0
STU3377,16,Female,5.3,6.4,2.0,100.0,No,Yes,Yes,Bachelors,Yes,5.0,85.8,100.0
STU3128,17,Male,4.6,6.6,2.6,89.0,No,No,Yes,Bachelors,Yes,6.0,69.4,92.2
STU2237,18,Male,3.2,6.7,1.9,83.0,Yes,No,No,High School,Yes,6.0,61.1,80.1
STU3368,15,Female,1.9,8.1,5.3,100.0,No,Yes,No,High School,No,7.0,64.1,72.1
STU3102,18,Female,1.3,4.3,3.4,90.9,No,No,No,Masters,Yes,4.0,73.7,74.1
STU2459,18,Female,3.1,7.7,3.2,84.2,No,No,Yes,High School,Yes,8.0,59.7,83.0
STU3141,17,Female,3.3,8.1,1.2,87.5,No,Yes,No,Masters,Yes,6.0,60.7,88.9
STU2055,18,Male,5.0,6.3,0.1,88.7,No,Yes,No,Bachelors,Yes,6.0,64.7,100.0
STU2769,16,Male,1.6,5.7,3.6,89.0,No,Yes,Yes,High School,Yes,8.0,68.6,63.6
STU2074,18,Male,3.9,4.6,1.4,81.5,No,Yes,No,High School,Yes,3.0,90.6,95.8
STU3175,18,Female,0.4,7.0,5.7,66.6,No,No,No,Bachelors,Yes,5.0,63.1,57.9
STU2105,18,Male,4.5,7.6,3.3,91.9,No,No,No,Bachelors,Yes,5.0,89.2,93.2
STU2163,16,Female,2.5,4.6,2.2,97.7,No,No,No,High School,Yes,6.0,66.0,76.0
STU3110,16,Male,1.9,7.6,2.5,82.3,No,No,No,Bachelors,Yes,3.0,69.0,76.9
STU2957,18,Male,2.3,4.9,3.4,74.1,Yes,Yes,No,Masters,Yes,1.0,83.4,86.5
STU2955,16,Male,1.9,,3.4,84.5,No,Yes,No,Bachelors,No,2.0,84.4,77.7
STU3088,18,Female,1.8,6.6,5.4,69.0,No,No,No,Bachelors,Yes,2.0,72.7,78.8
STU2639,17,Male,0.3,6.3,2.5,100.0,Yes,No,No,Bachelors,Yes,6.0,90.2,77.9
STU3283,17,Male,0.7,7.9,4.1,90.9,Yes,No,No,Bachelors,Yes,2.0,41.6,49.3
STU3405,18,Male,6.3,3.6,3.7,91.0,No,Yes,No,PhD,Yes,8.0,62.2,90.9
STU2518,17,Male,3.5,6.3,3.8,83.6,Yes,No,No,Masters,Yes,3.0,51.2,77.0
STU3264,16,Female,6.0,5.5,5.6,75.9,Yes,No,No,Bachelors,Yes,3.0,68.1,89.5
STU2591,15,Male,4.6,6.8,4.8,89.4,No,Yes,Yes,Bachelors,Yes,6.0,58.5,90.0
STU3009,16,Male,3.1,8.3,4.1,71.3,Yes,No,No,Masters,Yes,5.0,73.4,74.0
STU2770,15,Male,4.1,4.8,4.3,72.2,Yes,No,Yes,High School,Yes,2.0,77.5,79.2
STU2412,15,Male,3.1,5.0,3.6,100.0,No,Yes,No,High School,Yes,9.0,74.7,76.5
STU3432,17,Male,1.8,6.9,1.6,85.4,No,No,No,Bachelors,Yes,3.0,68.1,73.1
STU2555,16,Female,5.1,7.3,1.8,98.4,No,Yes,No,Bachelors,Yes,5.0,64.9,86.8
STU2543,18,Male,1.8,7.3,3.8,85.5,Yes,Yes,No,High School,Yes,7.0,71.1,63.9
STU2933,15,Male,5.2,4.4,3.4,73.5,Yes,No,No,PhD,No,5.0,66.6,87.2
STU2536,15,Female,5.2,5.6,2.4,72.7,Yes,No,Yes,Masters,No,10.0,67.8,84.9
STU3087,18,Female,3.1,6.3,3.6,85.4,No,No,No,Masters,Yes,3.0,68.3,89.8
STU2910,15,Male,2.5,8.5,0.0,87.1,No,No,No,High School,No,6.0,84.9,93.3
STU3038,18,Female,2.2,6.3,4.1,94.0,No,No,No,High School,Yes,3.0,70.9,68.3
STU3190,17,Female,4.0,7.3,2.7,88.8,No,No,No,High School,No,7.0,80.8,89.8
STU2624,18,Male,3.5,5.1,5.2,82.6,No,No,Yes,Bachelors,Yes,9.0,77.5,81.9
STU2406,17,Female,2.9,6.6,2.8,96.1,No,Yes,No,High School,Yes,7.0,80.4,80.0
STU3311,15,Male,2.5,7.0,1.3,87.3,No,Yes,No,Bachelors,Yes,2.0,61.7,82.1
STU2644,16,Female,1.2,8.1,2.0,88.9,No,No,No,Masters,Yes,9.0,74.8,78.1
STU2863,15,Female,3.8,5.3,3.7,90.1,No,Yes,No,High School,Yes,4.0,44.5,70.9
STU2141,16,Male,4.2,6.4,6.6,97.0,No,No,Yes,PhD,No,9.0,72.5,93.1
STU3333,16,Male,4.7,6.8,0.6,94.7,Yes,No,Yes,Masters,Yes,5.0,71.9,100.0
STU2446,15,Female,3.5,7.2,1.7,97.8,No,Yes,No,High School,Yes,5.0,79.6,97.9
STU2664,16,Female,3.5,6.5,4.2,73.2,No,Yes,Yes,Masters,Yes,5.0,85.2,86.2
STU3400,17,Male,4.8,6.6,4.6,68.1,No,Yes,No,Bachelors,Yes,10.0,71.2,82.3
STU3404,16,Male,4.3,9.2,3.3,81.2,No,Yes,No,Masters,Yes,5.0,41.5,85.3
STU2771,18,Female,4.4,7.0,3.6,83.2,No,No,No,High School,Yes,5.0,55.1,64.9
STU2479,18,Male,5.6,7.1,2.8,80.5,No,No,No,Masters,Yes,5.0,74.2,100.0
STU3104,15,Female,3.5,7.6,4.4,82.1,Yes,No,No,High School,Yes,5.0,83.1,83.5
STU2579,17,Male,3.1,5.3,3.9,89.4,No,Yes,No,Bachelors,Yes,7.0,67.6,67.3
STU3353,16,Female,3.9,7.2,4.3,80.8,Yes,No,No,High School,Yes,6.0,63.7,62.7
STU2261,17,Male,1.8,5.1,2.3,95.7,No,Yes,No,Bachelors,No,4.0,73.4,77.5
STU2294,18,Male,3.7,7.4,5.8,97.2,Yes,Yes,No,Bachelors,Yes,5.0,64.7,81.5
STU2721,18,Female,2.5,5.8,4.5,90.8,No,No,Yes,Bachelors,Yes,7.0,65.2,72.1
STU2914,16,Female,3.7,5.9,4.9,80.3,No,No,Yes,High School,Yes,6.0,73.2,84.3
STU3198,16,Female,3.7,7.9,5.7,83.1,No,No,No,Bachelors,Yes,7.0,50.2,73.5
STU3037,18,Male,4.7,6.3,5.2,70.9,Yes,No,Yes,High School,Yes,3.0,69.9,76.6
STU2969,16,Male,21.782912469925126,6.8,2.2,96.0,Yes,No,No,Masters,Yes,7.0,66.6,91.1
STU3413,16,Male,4.6,7.3,4.3,97.1,No,No,No,Bachelors,Yes,5.0,64.6,88.6
STU2159,15,Male,4.9,7.2,4.8,80.6,No,Yes,No,Bachelors,Yes,5.0,56.8,87.4
STU3379,17,Female,2.0,6.0,3.4,100.0,No,No,No,High School,Yes,3.0,83.3,81.7
STU2650,15,Male,5.3,6.9,2.4,85.2,No,Yes,No,Bachelors,Yes,4.0,65.5,94.7
STU2609,15,Male,3.5,,4.7,72.3,No,No,No,High School,Yes,7.0,79.7,85.6
STU3253,17,Female,2.3,6.6,1.2,88.8,No,Yes,No,Bachelors,Yes,5.0,30.7,69.1
STU2333,17,Female,5.3,8.6,3.3,87.3,No,Yes,No,Bachelors,Yes,1.0,83.3,100.0
STU3415,15,Male,3.9,4.0,1.9,62.8,No,No,Yes,High School,Yes,6.0,63.5,76.0
STU2279,18,Female,2.6,8.1,1.2,78.1,No,No,Yes,Masters,Yes,5.0,64.4,88.3
STU3029,15,Male,3.5,6.4,3.3,81.6,Yes,No,No,High School,Yes,9.0,74.9,78.7
STU2698,18,Female,1.5,7.1,6.1,78.6,No,No,No,High School,Yes,5.0,72.5,67.8
STU3475,18,Male,3.4,6.9,0.0,70.7,No,Yes,No,PhD,Yes,9.0,57.1,82.4
STU2868,16,Female,3.6,3.8,2.9,78.0,No,No,No,Bachelors,Yes,5.0,63.2,87.7
STU2629,18,Female,5.3,4.7,0.8,84.7,No,Yes,No,Bachelors,Yes,4.0,70.9,88.0
STU2533,16,Male,5.8,7.0,5.8,85.1,Yes,No,No,,Yes,6.0,48.1,71.8
STU3284,15,Female,0.0,6.4,4.5,81.6,No,Yes,Yes,High School,Yes,5.0,64.3,59.6
STU2736,18,Male,4.8,8.3,4.4,72.0,Yes,Yes,No,High School,Yes,4.0,76.9,97.2
STU2014,17,Female,2.3,7.2,1.6,78.0,Yes,No,Yes,Bachelors,Yes,9.0,77.0,75.7
STU2682,16,Male,4.4,7.3,3.2,97.5,No,Yes,No,Bachelors,Yes,6.0,71.4,90.4
STU2999,16,Male,1.5,7.8,5.0,100.0,Yes,No,Yes,High School,Yes,5.0,62.8,75.0
STU2392,16,Female,5.8,8.9,3.9,96.1,Yes,No,Yes,High School,Yes,7.0,54.4,93.3
STU2422,16,Male,3.1,6.1,4.1,82.9,Yes,Yes,No,Bachelors,Yes,2.0,64.8,74.4
STU3292,18,Male,2.1,5.5,3.7,100.0,Yes,Yes,Yes,Bachelors,Yes,6.0,62.0,75.1
STU2462,16,Male,5.1,6.4,2.3,78.4,No,Yes,No,High School,Yes,4.0,62.4,87.5
STU3286,16,Female,2.5,7.9,3.0,77.8,No,Yes,No,High School,Yes,4.0,56.8,70.1
STU2995,18,Female,3.7,6.5,4.0,88.0,Yes,Yes,No,Masters,Yes,2.0,57.7,93.0
STU3249,16,Female,4.0,6.1,3.2,100.0,Yes,No,No,High School,Yes,9.0,69.8,84.8
STU2801,15,Male,4.0,4.4,3.3,78.9,No,No,No,Masters,Yes,7.0,44.7,71.6
STU3424,15,Male,3.6,5.6,2.8,96.2,No,No,Yes,Bachelors,Yes,10.0,75.2,85.6
STU3120,16,Male,2.4,7.9,4.9,71.0,Yes,Yes,Yes,Bachelors,Yes,5.0,66.0,60.1
STU3203,18,Male,5.8,6.9,2.4,91.8,Yes,No,No,Bachelors,Yes,7.0,70.2,97.3
STU2908,17,Female,2.7,7.1,3.4,91.0,No,Yes,No,Masters,No,7.0,87.6,86.1
STU2619,17,Female,2.0,7.1,3.8,80.3,Yes,Yes,Yes,Bachelors,Yes,3.0,60.8,73.3
STU3223,16,Male,3.9,7.0,4.2,79.6,Yes,No,No,Masters,No,7.0,72.3,89.2
STU3214,17,Female,4.7,8.3,3.5,94.9,No,No,No,High School,Yes,8.0,71.0,97.2
STU2236,18,Female,3.1,4.5,4.6,90.5,Yes,Yes,No,Bachelors,Yes,8.0,73.9,67.4
STU2857,17,Male,1.6,6.6,5.6,86.1,No,Yes,Yes,High School,No,6.0,67.1,62.6
STU2873,15,Female,4.2,6.2,4.4,77.7,No,Yes,No,High School,Yes,4.0,67.4,79.0
STU2466,17,Male,29.454286431344343,6.7,4.4,89.2,No,Yes,No,Bachelors,Yes,5.0,78.3,83.4
STU3072,18,Female,3.4,7.0,4.2,85.1,No,Yes,Yes,Bachelors,Yes,5.0,48.1,85.1
STU2753,17,Female,4.9,9.7,1.8,100.0,No,Yes,No,,Yes,5.0,64.8,100.0
STU3147,18,Female,2.5,5.5,7.2,92.8,No,No,No,High School,Yes,8.0,58.7,81.1
STU2882,17,Female,2.6,7.2,3.4,84.9,No,No,Yes,Masters,Yes,6.0,68.8,82.1
STU2291,15,Female,1.5,7.8,1.8,97.6,No,Yes,Yes,Masters,Yes,4.0,66.1,90.9
STU2233,16,Female,5.6,7.5,3.1,85.5,No,No,No,Bachelors,Yes,7.0,79.2,100.0
STU2741,17,Male,3.3,8.1,2.2,100.0,No,Yes,No,High School,No,5.0,59.6,93.7
STU3443,15,Male,4.0,7.7,4.5,93.6,No,No,No,Bachelors,Yes,7.0,69.9,86.4
STU2409,17,Male,5.7,5.7,3.3,58.7,Yes,No,No,Masters,Yes,2.0,42.4,84.1
STU2850,16,Male,3.3,6.1,6.3,91.1,No,Yes,No,High School,Yes,5.0,62.9,75.2
STU3183,15,Male,2.4,9.0,1.0,72.6,No,Yes,No,Bachelors,No,4.0,53.1,74.9
STU3488,15,Male,5.4,6.3,4.0,97.0,No,Yes,No,Bachelors,Yes,9.0,70.7,92.8
STU2319,15,Female,0.7,6.8,4.9,80.0,No,Yes,No,Bachelors,Yes,5.0,84.7,68.1
STU2742,18,Female,2.8,7.5,4.8,71.1,No,Yes,No,Bachelors,Yes,8.0,70.9,72.0
STU3212,16,Female,3.6,7.3,5.0,81.3,No,Yes,Yes,High School,Yes,8.0,54.7,73.5
STU3453,17,Female,2.0,7.2,4.1,90.1,No,Yes,Yes,High School,Yes,5.0,55.3,71.3
STU3375,17,Male,0.0,6.9,1.9,92.7,No,No,No,PhD,Yes,6.0,68.7,63.0
STU3136,15,Male,3.8,7.8,3.6,68.6,No,Yes,No,Bachelors,Yes,4.0,76.8,89.8
STU2049,17,Male,5.0,8.4,3.6,75.4,Yes,No,No,Masters,Yes,7.0,57.6,98.5
STU2785,16,Male,4.8,5.1,3.3,79.6,No,No,No,High School,Yes,5.0,68.3,85.2
STU2059,15,Male,2.9,5.7,2.6,62.3,No,No,No,High School,Yes,6.0,79.2,64.0
STU3217,15,Male,1.6,5.7,3.6,85.3,No,Yes,Yes,High School,Yes,6.0,65.6,62.5
STU2977,18,Female,2.9,9.2,1.4,80.7,No,No,Yes,Bachelors,No,4.0,80.3,92.5
STU2461,18,Male,2.9,,5.4,78.3,Yes,Yes,Yes,Masters,Yes,5.0,68.6,74.8
STU3339,17,Male,2.1,6.0,2.9,75.3,No,Yes,No,High School,Yes,7.0,50.6,60.2
STU2534,16,Female,2.9,6.2,4.1,90.2,No,No,No,Bachelors,Yes,5.0,48.4,68.3
STU2628,15,Male,5.8,7.0,3.8,80.5,No,No,No,Masters,Yes,2.0,61.2,88.2
STU2928,18,Female,4.3,6.4,2.9,75.0,No,No,No,High School,Yes,6.0,73.0,71.5
STU3303,15,Female,1.2,8.0,1.5,91.5,Yes,Yes,No,Masters,Yes,5.0,60.0,66.4
STU2950,15,Female,1.4,5.6,2.4,88.7,No,Yes,No,High School,Yes,6.0,47.7,55.8
STU3020,17,Female,5.2,6.9,3.7,89.1,Yes,No,No,Bachelors,Yes,4.0,84.7,85.5
STU3329,15,Female,4.2,7.8,0.4,76.8,Yes,Yes,No,Bachelors,Yes,6.0,71.2,90.6
STU2401,18,Female,3.6,5.3,4.0,89.8,No,Yes,No,Bachelors,Yes,7.0,61.2,67.5
STU3254,17,Female,2.9,3.8,5.1,75.3,No,No,Yes,High School,Yes,6.0,92.2,75.2
STU2371,16,Female,3.1,7.2,2.3,86.6,No,No,No,High School,Yes,9.0,65.1,75.1
STU2399,16,Female,2.8,8.0,6.0,75.8,No,Yes,No,Bachelors,Yes,8.0,59.1,69.2
STU2984,16,Female,2.6,6.2,3.4,100.0,No,No,No,High School,Yes,7.0,81.3,75.8
STU3207,18,Male,7.0,7.6,3.9,82.0,Yes,No,No,High School,Yes,4.0,61.4,88.9
STU3008,16,Male,2.5,,2.1,85.9,No,Yes,No,High School,Yes,8.0,53.7,58.5
STU3213,18,Male,3.1,6.4,4.8,84.7,No,No,No,High School,No,2.0,91.4,82.4
STU2037,18,Male,4.0,9.2,2.9,93.1,No,No,No,Bachelors,No,7.0,56.0,85.6
STU2589,18,Male,0.3,6.6,4.3,91.9,No,Yes,No,High School,Yes,3.0,67.2,71.4
STU2673,15,Female,0.6,6.6,0.7,84.4,No,Yes,No,Masters,Yes,6.0,60.6,63.7
STU3085,18,Male,0.7,7.4,1.4,81.0,Yes,No,Yes,PhD,Yes,8.0,73.8,67.0
STU2106,18,Female,5.7,4.9,1.9,92.8,No,No,No,Bachelors,Yes,6.0,70.2,91.5
STU2322,16,Female,7.0,6.1,2.6,81.6,Yes,No,Yes,High School,Yes,9.0,65.2,100.0
STU2351,18,Male,0.3,6.4,2.4,70.1,No,Yes,No,High School,Yes,7.0,84.9,53.3
STU2356,18,Male,4.7,6.1,2.6,86.0,No,No,Yes,Bachelors,Yes,1.0,69.4,96.3
STU2835,17,Female,4.3,7.0,2.4,85.1,No,Yes,Yes,High School,Yes,5.0,69.6,91.8
STU2715,18,Female,4.0,9.0,1.4,100.0,Yes,No,No,PhD,Yes,7.0,82.1,100.0
STU2251,18,Female,0.9,8.0,0.0,99.9,Yes,Yes,No,Bachelors,Yes,7.0,64.0,67.8
STU3188,17,Male,3.8,7.1,2.9,81.3,No,Yes,Yes,High School,Yes,7.0,56.9,83.0
STU3336,15,Male,5.4,7.2,1.0,100.0,Yes,Yes,No,Bachelors,Yes,6.0,75.5,89.6
STU2847,15,Female,1.8,4.6,4.1,81.6,No,No,No,High School,No,6.0,74.3,65.4
STU2390,16,Female,2.7,6.4,0.8,90.4,No,Yes,No,PhD,Yes,6.0,40.8,77.8
STU2443,16,Female,3.5,7.2,2.5,89.0,No,Yes,Yes,Bachelors,Yes,6.0,79.8,89.6
STU2567,17,Female,2.9,6.5,0.1,57.7,No,No,No,Bachelors,Yes,5.0,48.1,55.3
STU2215,15,Male,1.1,6.6,3.1,85.7,No,No,No,Bachelors,No,4.0,70.1,73.0
STU2338,17,Female,5.4,7.5,2.2,89.4,Yes,No,No,Bachelors,No,5.0,78.8,89.8
STU2794,16,Male,4.0,7.7,2.7,87.8,Yes,No,No,High School,No,10.0,69.4,71.6
STU3071,17,Female,2.7,8.1,4.1,76.1,No,No,Yes,Bachelors,Yes,5.0,46.9,70.1
STU2909,18,Male,0.0,8.7,3.7,87.2,Yes,No,No,Masters,Yes,6.0,67.3,61.4
STU2056,15,Female,2.2,7.4,4.0,94.8,No,Yes,No,Masters,Yes,8.0,66.9,78.2
STU2668,15,Male,1.6,6.5,2.6,89.4,Yes,No,No,High School,Yes,7.0,73.3,68.7
STU2632,15,Male,3.9,8.5,3.2,100.0,No,Yes,Yes,High School,Yes,10.0,68.3,84.4
STU2681,17,Female,4.2,7.2,3.7,89.1,Yes,Yes,Yes,Bachelors,Yes,3.0,62.6,100.0
STU2803,15,Male,7.2,8.7,3.4,68.2,No,Yes,No,High School,Yes,7.0,73.3,83.9
STU2181,17,Male,4.1,6.8,2.2,82.9,No,No,No,,Yes,7.0,87.3,100.0
STU2053,18,Female,3.0,8.0,3.1,100.0,Yes,No,No,Masters,No,3.0,65.5,85.5
STU3479,15,Female,1.0,5.7,3.1,84.2,No,Yes,No,PhD,Yes,4.0,66.2,56.8
STU3412,17,Female,4.5,6.4,1.1,85.7,No,Yes,No,High School,Yes,6.0,57.9,88.6
STU2346,16,Female,2.9,5.7,2.1,92.6,No,No,No,High School,Yes,4.0,75.9,73.5
STU2231,16,Male,3.7,8.7,3.0,86.6,No,Yes,No,High School,No,8.0,73.0,88.1
STU2151,16,Male,3.4,6.2,3.1,80.2,No,Yes,No,Masters,Yes,5.0,63.3,79.6
STU2500,15,Male,1.4,6.9,3.1,90.0,No,No,Yes,High School,Yes,5.0,82.8,73.2
STU3290,16,Male,3.0,6.5,2.7,100.0,No,No,No,Bachelors,No,5.0,70.2,83.0
STU2827,15,Female,4.5,7.7,5.7,93.6,No,No,No,Bachelors,Yes,4.0,68.6,86.5
STU2230,15,Male,1.9,7.0,1.8,97.5,Yes,Yes,No,High School,Yes,7.0,78.6,69.6
STU2925,15,Female,2.0,5.1,4.2,97.7,No,No,No,Bachelors,No,4.0,56.7,68.4
STU2524,18,Female,2.9,5.7,1.7,97.4,No,No,No,Bachelors,Yes,5.0,71.0,87.0
STU3227,16,Male,3.2,6.9,2.1,87.2,No,Yes,No,Bachelors,Yes,5.0,65.6,77.9
STU2021,15,Female,4.7,7.8,2.9,87.0,No,Yes,Yes,Bachelors,No,7.0,56.2,90.7
STU2405,17,Female,4.6,5.6,6.0,87.5,No,No,No,Masters,Yes,7.0,69.3,79.2
STU2257,16,Male,3.9,6.0,2.9,69.8,Yes,No,No,PhD,Yes,6.0,64.1,70.4
STU2929,15,Female,4.7,9.2,1.5,76.1,No,Yes,No,,Yes,4.0,78.2,95.2
STU2700,17,Male,6.1,7.0,4.2,98.5,Yes,No,No,High School,Yes,5.0,52.5,83.5
STU2388,17,Male,3.1,8.2,2.7,90.3,No,Yes,No,PhD,Yes,7.0,62.9,81.4
STU2694,17,Female,3.7,,2.3,100.0,No,No,No,PhD,Yes,8.0,73.5,79.4
STU2525,16,Female,5.1,6.8,3.7,71.4,No,Yes,Yes,High School,Yes,2.0,65.1,81.2
STU3330,18,Female,3.1,6.5,3.2,84.3,Yes,No,No,Masters,Yes,8.0,63.2,84.1
STU2185,16,Male,4.9,8.5,0.2,72.8,No,Yes,No,PhD,Yes,8.0,68.6,95.2
STU2942,17,Male,4.4,5.5,4.3,80.4,No,Yes,No,High School,No,7.0,60.6,80.0
STU2043,17,Male,2.8,6.4,1.4,96.5,Yes,No,Yes,High School,Yes,7.0,66.3,82.4
STU2473,15,Female,1.9,6.9,5.6,75.3,No,No,No,High School,Yes,9.0,77.2,60.8
STU2852,18,Male,2.7,5.7,5.1,87.9,Yes,Yes,No,High School,Yes,6.0,77.2,63.1
